,Uniq Id,Crawl Timestamp,Job Title,Job Salary,Job Experience Required,Key Skills,Role Category,Location,Functional Area,Industry,Role,Longitude,Latitude,sal
330,763caf508d72d05372c923758520f501,2019-08-04 13:42:34 +0000, Head of Maintenance," 15,00,000 - 22,50,000 PA. ",12 - 18 yrs, Equipment Maintenance| Hydraulics| Inventory Management| Management Skills| Maintenance Head| Electricals,Senior Management,"Mumbai,Pune","Production , Manufacturing , Maintenance","Automobile, Auto Anciliary, Auto Components",Head/VP/GM-Production/Manufacturing/Maintenance,73.85682537025511,18.52930005,6176
331,51a15f92204eee3f7249121f9f0d089f,2019-08-04 14:05:00 +0000," Tcs Hiring For Support Analyst - Bigdata(apache Hadoop,aws Certified)", Not Disclosed by Recruiter ,2 - 6 yrs, hive| apache| itil process| hadoop| big data| aws| core java,Programming & Design,Chennai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,80.270186,13.0836939,4642
332,35e33852915114ce701a0cf77f56e75c,2019-08-04 06:57:35 +0000, Job Opening For Corporate Sales (insurance Broking) Mumbai/ Bangalore," 6,00,000 - 11,00,000 PA. ",3 - 8 yrs, motor insurance| insurance sales| insurance broking| general insurance,Corporate Sales,"Mumbai,Bengaluru","Sales , Retail , Business Development",Insurance,Sales/Business Development Manager,77.5718472,13.0002869,2977
333,e7a757d4efbf25814d0f3e51e24c6c72,2019-07-04 19:06:43 +0000,Spring Boot, Not Disclosed by Recruiter, 3 - 8 Years,SQL|Hibernate|Multithreading|OOAD|Eclipse|Business process|Outsourcing|Version control|Memory management|Control system,Programming & Design, Bengaluru,"IT Software - Application Programming , Maintenance",IT-Software / Software Services,Team Lead/Technical Lead,77.590082,12.9767936,5170
334,e19ce892e9e117e586d89aa9fda07dca,2019-08-05 11:15:06 +0000, Sr. Engineer Design (Mechanical), Not Disclosed by Recruiter ,2 - 6 yrs, CATIA| AutoCAD| Pressure vessels| Mechanical| Primavera| PSCAD,Engineering Design,Pune,"Engineering Design , R&D","Strategy, Management Consulting Firms",Senior Design Engineer,73.8544541,18.521428,2998
335,5079f929e3d3439f320cd403e2edae04,2019-08-04 16:59:54 +0000, Senior Manager Cost & Program Management, Not Disclosed by Recruiter ,6 - 9 yrs, Team Management| Project Execution| Program Management| Customer Experience| Data Analytics| Supply Chain| Operations Planning,Purchase/Material Management,Bengaluru,Purchase / Logistics / Supply Chain,"Internet, Ecommerce",Purchase/Vendor Development Manager,77.590082,12.9767936,6415
336,b137218b41819b0c5bec9ff76c1b3485,2019-08-04 02:55:17 +0000, Manager Sales Commercial Segment, Not Disclosed by Recruiter ,4 - 9 yrs, business development management| Sales Management,Retail Sales,"Delhi NCR,Chandigarh,Mohali","Sales , Retail , Business Development","Real Estate, Property",Sales/Business Development Manager,,,2264
337,b261de3ea0ee9be21914e92f5e879666,2019-08-04 03:56:32 +0000, Outbound Sales Executive, Not Disclosed by Recruiter ,1 - 5 yrs, Outbound Sales| tele sales| Sales Executive Activities,,Pune,Other,Other,Other,73.8544541,18.521428,6063
338,9994d127c1e791909ff5fdad4ea51f07,2019-07-05 05:42:38 +0000, US Tech Process, Not Disclosed by Recruiter ,0 - 1 yrs, Technical support| Outbound| Comp| Technical| Domestic BPO| US shift| process| Inbound calls| Bonus,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical),88.35769124388872,22.5414185,4291
339,7e7865a98ef9430711559058cd727fbb,2019-07-05 06:59:08 +0000," Community Manager,"," 1,50,000 - 2,75,000 PA. ",0 - 1 yrs, Operations| Inventory Management| Vendor Management| Bhm| Hospitality| Front Office| Guest Relations| Hospitality Management| hotel management,Front Office/Customer Care,Bengaluru,"Hotels , Restaurants","Travel , Hotels , Restaurants , Airlines , Railways",Front Office/Guest Relations Executive/Manager,77.590082,12.9767936,5975
340,db44ef4039e9045b4cebcde87b207a94,2019-07-06 15:50:32 +0000, Software Engineer- Mobile Applications - Android, Not Disclosed by Recruiter ,3 - 8 yrs, financial s| windows| android| mobile development,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,77.590082,12.9767936,1915
341,1ceeeca3a9632c42a7fa8001138e77ed,2019-07-06 08:28:29 +0000, Hardware Board Design Engineer, Not Disclosed by Recruiter ,3 - 8 yrs, Hardware Board Design| Mixed Signal| Design Engineering,Programming & Design,Bengaluru,"IT Software - Embedded , EDA , VLSI , ASIC , Chip Design","IT-Software, Software Services",Software Developer,77.590082,12.9767936,5066
342,f53c81c3554e22d87b0f336851838fc7,2019-08-06 06:33:24 +0000, Corporate Head - Operations, Not Disclosed by Recruiter ,5 - 10 yrs, environment| functional| operations| business| verbal communication| coaching| analytical skills,Senior Management,Mumbai,"ITES , BPO , KPO , LPO , Customer Service , Operations","Security, Law Enforcement",Head/VP/GM-Operations,72.8773928,19.0759899,5426
343,23ee585c3ce883f406618941d4540532,2019-08-05 10:04:59 +0000, HR Recruitment Executive," 2,25,000 - 3,00,000 PA. ",1 - 3 yrs, Screening| Linkedin| IT Recruitment| hr recruitment| Database| recruiter| Sourcing| Interviewing| Recruitment,HR/ Recruitment / IR,Noida,"HR , Recruitment , Administration , IR","BPO, Call Centre, ITeS",Recruitment Executive,77.3271074,28.5707841,5525
344,e9c84f2a100089c4e3a48844f1441c09,2019-08-05 08:39:48 +0000, Software Engineer Android, Not Disclosed by Recruiter ,2 - 6 yrs, java| linux| server| development| eclipse ide| c| technical| mobile| eclipse| objective c| usability| ui| design| debugging| backend| developer| programming| applications,Programming & Design,Pune,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,73.8544541,18.521428,4995
345,f1fdad2b10c788a8ffdeb74c536ea512,2019-07-04 18:21:40 +0000, Sales Coordinator, Not Disclosed by Recruiter ,0 - 2 yrs, Retail Sales| Sales Executive Activities| Revenue Generation| Inhouse Sales,Retail Sales,Ahmedabad,"Sales , Retail , Business Development","Retail, Wholesale",Counter Sales,72.5797068,23.0216238,2453
346,a59206adbb037fe5b9c15e12488d36b9,2019-08-04 01:29:07 +0000, Ecommerce Executive," 2,00,000 - 3,00,000 PA. ",0 - 5 yrs, BPO| Customer Support| international bpo| Voice Process| International Voice| International Voice Process,Voice,Gurgaon,"ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical),77.00270014657752,28.42826235,2912
347,0caeff102f2e4354bec047202c2dc77a,2019-07-06 17:07:46 +0000, Team Lead / Dev Lead, Not Disclosed by Recruiter ,5 - 7 yrs, J2Ee| Core Java| jQuery| ERP| Tomcat| Eclipse| Open source| Selenium| Computer science| OFBIZ,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Team Lead/Technical Lead,77.590082,12.9767936,3472
348,5cc95ed76dc4c3a98b0d79e931e61b48,2019-07-05 12:49:56 +0000, Andriod Developer," 1,25,000 - 2,50,000 PA. ",0 - 2 yrs, Android Development| Android Studio| Java| Troubleshooting| API Testing| API,,"Mumbai,Mumbai Suburbs",Other,"Media, Entertainment, Internet",Other,72.9249,19.0637885,6374
349,60f11fb0b21da38ca394c68de9c110eb,2019-08-06 07:19:45 +0000, Physics Teacher, Not Disclosed by Recruiter ,4 - 6 yrs, Counselor| Mentor| Trainer| Advisor| Teaching,Subject Teachers (TGT/PGT),Mumbai,"Teaching , Education , Training , Counselling","Education, Teaching, Training",Physics Teacher,72.8773928,19.0759899,5664
350,165a77f4f79f45d417094727ef301b09,2019-07-06 01:08:15 +0000, Manager Sales &amp; Marketing," 7,50,000 - 13,00,000 PA. ",12 - 15 yrs, lead generation| branding| business development| Sales Management| market research| competitive intelligence| market analysis| Marketing,Institutional Sales,"Delhi NCR,Mumbai","Sales , Retail , Business Development","Chemicals, PetroChemical, Plastic, Rubber",Sales/Business Development Manager,121.0977529,14.6719732,6661
351,8fa96e689cb81c4d786cbfaff32eebc4,2019-08-05 23:19:20 +0000, Design Engineer, Not Disclosed by Recruiter ,2 - 7 yrs, Wireless| Automation| Simulation| Networking| Aerospace| FPGA| Coding| System verilog| Automotive| Physical design,Engineering Design,Hyderabad,"Engineering Design , R&D","IT-Software, Software Services",Design Engineer,78.4740613,17.360589,2555
352,1c80653c24f216dc7a884d310d706c07,2019-07-04 15:58:10 +0000, VERY Urgent Opening for IT Recruiter & Non IT Recruiter !! Apply NOW ," 1,75,000 - 3,00,000 PA. ",1 - 5 yrs, hr| recruitment| recruiter| hiring| head hunting| leadership| mass hiring| volume hiring| bulk hiring| team leader| senior| tl| non it| it recruitment| technical hiring| it recruiter| bfsi| engineering| manufacturing| insurance| bpo| IT,HR/ Recruitment / IR,Pune,"HR , Recruitment , Administration , IR","Recruitment, Staffing",Recruitment Executive,73.8544541,18.521428,5520
353,05f5278bd25770c7ed72861c411ede69,2019-07-06 15:15:51 +0000, Associate, Not Disclosed by Recruiter ,0 - 3 yrs, Associate,Accounts,Bengaluru,"Accounts , Finance , Tax , Company Secretary , Audit","Accounting, Finance",Accounts Executive/Accountant,77.590082,12.9767936,2192
354,641f1e032a127d267863fc7269e309d4,2019-07-07 04:53:37 +0000, Receptionist (Female), Not Disclosed by Recruiter ,1 - 5 yrs, Receptionist| Administration| Front Desk| Travel Arrangements| Front Office| Computer Operating,,Delhi,"Executive Assistant , Front Office , Data Entry","Banking, Financial Services, Broking",Receptionist,77.2219388,28.6517178,3410
355,f58826586e6c0a64a8ddfbd8c35d2a38,2019-07-05 07:09:01 +0000, Senior .NET Developer, Not Disclosed by Recruiter ,2 - 7 yrs, javascript| html| sql server| ajax| jquery| soa| oop| english| proactive| asp net c,Programming & Design,"Ahmedabad,Ahmedabad","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,72.5797068,23.0216238,1670
356,64b85ee27d7aacd4488dc20b5868f01e,2019-08-05 22:18:44 +0000, Sales Manager : School & Higher Academic Books, Not Disclosed by Recruiter ,5 - 10 yrs, marketing executive| Sales| distributors| customer profiling| sales strategy| market research| Business Development| sales executive,Corporate Sales,"Bengaluru,Hyderabad,Chennai,Mumbai","Sales , Retail , Business Development",Publishing,Sales/Business Development Manager,,,6923
357,058f1b63cb9120366f7e6259f06dd5b8,2019-08-04 19:18:03 +0000, Supply Chain - Import Export Executive," 2,00,000 - 2,25,000 PA. ",1 - 2 yrs, QMS| Impex| Environmental Management System| Warehouse Management System| Export Import Logistics,Logistics,Chennai,Purchase / Logistics / Supply Chain,"Automobile, Auto Anciliary, Auto Components",Logistics Executive,80.270186,13.0836939,1838
358,e611e05a7ae3c060b6d441bc3c2d7636,2019-07-04 03:35:06 +0000, Walk-in Drive for Java Dev/sr. Dev on 29th June at Delhi, Not Disclosed by Recruiter ,2 - 7 yrs, Java| core java| J2EE| Hibernate| Spring| LDAP| ADFS| Json| SOAP| jQuery| REST| Javascript| Java Web Services| Java Api| Advanced Java| MVC| Web Services| Open Source| SOA| Cloud| spring integration,Programming & Design,Noida,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,77.3271074,28.5707841,2257
359,d25eab72eaf5e2fc3c0da6371ba166ff,2019-07-04 17:57:15 +0000, Hiring for Spring Boot Developer-noida," 3,00,000 - 8,00,000 PA. ",2 - 3 yrs, spring boot| spring security| spring mvc,Programming & Design,Noida,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,77.3271074,28.5707841,4379
360,78441846ca60ad6bea1d0d2f47eb5f69,2019-07-05 02:14:41 +0000, Dynamic CRM Architect, Not Disclosed by Recruiter ,8 - 12 yrs, Dynamics CRM| .Net| Azure| Visual Studio| Microsoft Dynamics| Solution Management| Root Cause| microservices| .NET development,Programming & Design,Bengaluru,"IT Software - ERP , CRM","IT-Software, Software Services",Technical Architect,77.590082,12.9767936,2417
361,e22cfddbe5b3cd8ac934d19fb5685b0c,2019-07-06 15:46:22 +0000, SE / SSE - DATA," 5,00,000 - 10,00,000 PA. ",3 - 8 yrs,vide,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","Telcom, ISP",Software Developer,77.590082,12.9767936,5800
362,1908d98777f46791e41c963d90c848b7,2019-07-05 19:28:45 +0000, Hiring for Accounts Manager (business Development)- Radio In," 6,00,000 - 7,00,000 PA. ",2 - 6 yrs, Marketing Strategy| Strategic Thinking| Interpersonal Communication| Sales| Promotions| Accounting| Account Management| Team Leading| Business Development Management| Advertising,Retail Sales,Mumbai,"Sales , Retail , Business Development","Media, Entertainment, Internet",Sales/Business Development Manager,72.8773928,19.0759899,5115
363,826b803f176f05dad23bd32ad3ae8deb,2019-07-05 01:33:07 +0000,Urgent Openings for O2C," INR Both Side Cab, Incentives", 0 - 2 Years,O2C|OTC|Order Management|Credit Management|Communication Skills,Accounts, Gurgaon,"Accounts , Finance , Tax , Company Secretary , Audit",Accounting / Finance,Accounts Executive/Accountant,77.00270014657752,28.42826235,2662
364,ebc3439c8e2e4eedf2f1bf7c6d04059a,2019-08-05 09:46:51 +0000, ARCHITECTURAL CAD, Not Disclosed by Recruiter ,2 - 7 yrs, visualization| m e p| modeling| drafting| design development| drawings| cad| preparation| quality,Architectural Services,Kolkata,"Architecture , Interior Design","Construction, Engineering, Cement, Metals",Architect,88.35769124388872,22.5414185,3895
365,fd5e5d1c24c303c6a4bc8074fb0db0af,2019-07-04 16:25:30 +0000," HCL Tech Hiring ""physical Design Engineers"" for VLSI R&D Division", Not Disclosed by Recruiter ,5 - 10 yrs, pnr| primetime| sta| floorplan| timing closure| synthesis| vlsi| Physical design| floor planning,Engineering Design,"Bengaluru,Chennai,Hyderabad,Greater Noida","Engineering Design , R&D","Semiconductors, Electronics",Senior Design Engineer,,,3684
366,1e1cedc5abe0d3c95c79681e26f1b776,2019-07-04 05:53:43 +0000, Assistant Manager Purchase," 4,25,000 - 4,75,000 PA. ",10 - 12 yrs, Assistant Manager Purchase,Purchase/Material Management,"Gurgaon,Manesar","Supply Chain , Logistics , Purchase , Materials","Electricals, Switchgears",Purchase Executive,76.92637867182586,28.32470955,2207
367,3e42b0df1024125a6e8fe07d5c37028d,2019-07-06 15:41:59 +0000, Sr. Cloud Developer, Not Disclosed by Recruiter ,5 - 8 yrs, SQL| Python| Analytics| Machine learning| Solution architecture| Analytical| SCALA| Cosmos| Programming| Data warehousing,Programming & Design,"Mumbai,Indore,Pune","IT Software - Application Programming , Maintenance","Recruitment, Staffing",Software Developer,,,6355
368,1b553679588d076a72eb34b6066bd0bb,2019-07-07 04:55:00 +0000, Hiring for Manager Quality ( Voice and Chat)," 5,50,000 - 10,00,000 PA. ",3 - 6 yrs, BPO| Transactional Quality| Quality Management| Quality manager| manager Quality,Quality,Delhi NCR,"ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Quality Assurance/Quality Control Manager,77.1212148,28.6882438,5672
369,ba3a593958361ce3a91ec72a1bf05d6e,2019-07-06 16:15:14 +0000," South Indian Cook,", Attractive Salary Basis ON Skills ,2 - 5 yrs,vide,Senior Management,Bengaluru,"Hotels , Restaurants","Travel , Hotels , Restaurants , Airlines , Railways",Executive/Master Chef,77.590082,12.9767936,3668
370,facc824702065ac279bc8dacdcbc11e1,2019-08-05 02:11:26 +0000, Sharepoint Support Engineer, Not Disclosed by Recruiter ,5 - 8 yrs, IIS| Exchange Server| Windows Server| WSS| Sharepoint| Active Directory,Admin/Maintenance/Security/Datawarehousing,Bengaluru,"IT Software - Network Administration , Security",IT-Hardware & Networking,Technical Support Engineer,77.590082,12.9767936,4677
371,49b74a4b981ce80a8edf19ffe5180dc4,2019-08-04 05:19:23 +0000, Asst Sales Manager_ API_ Chemical Distribution_ Mumbai," 8,00,000 - 12,00,000 PA. ",7 - 12 yrs, pharma chemicals| business development| api| intermediates| sales,Corporate Sales,Mumbai,"Sales , Retail , Business Development","Chemicals, PetroChemical, Plastic, Rubber",Sales/Business Development Manager,72.8773928,19.0759899,4098
